,T5,T1,T4,T3,Timestamp
4678,18.5,22.7,20.29,22.1,9678
4679,18.56666666666669,22.7,20.29,22.1,9679
4680,18.5,22.7,20.29,22.1,9680
4681,18.5,22.7,20.29,22.0,9681
4682,18.5,22.6,20.29,21.9266666666667,9682
4683,18.5,22.6,20.29,21.8566666666667,9683
4684,18.5,22.6,20.26,21.79,9684
4685,18.5,22.5,20.2,21.79,9685
4686,18.5,22.5,20.2,21.79,9686
4687,18.4266666666667,22.5,20.2,21.79,9687
4688,18.5,22.4266666666667,20.2,21.79,9688
4689,18.5,22.39,20.2,21.79,9689
4690,18.463333333333296,22.39,20.2,21.79,9690
4691,18.463333333333296,22.29,20.2,21.79,9691
4692,18.463333333333296,22.29,20.2,21.79,9692
4693,18.39,22.26,20.2,21.79,9693
4694,18.39,22.2,20.1333333333333,21.79,9694
4695,18.39,22.2,20.1,21.79,9695
4696,18.39,22.1333333333333,20.1,21.79,9696
4697,18.39,22.1,20.1,21.79,9697
4698,18.39,22.033333333333296,20.1,21.79,9698
4699,18.39,22.0,20.1,21.79,9699
4700,18.39,22.0,20.1,21.79,9700
4701,18.39,21.963333333333296,20.1,21.79,9701
4702,18.39,21.89,20.1,21.79,9702
4703,18.39,21.89,20.1,21.79,9703
4704,18.39,21.79,20.033333333333296,21.79,9704
4705,18.39,21.79,20.06666666666669,21.79,9705
4706,18.39,21.7,20.0,21.7,9706
4707,18.39,21.7,20.0,21.7,9707
4708,18.39,21.7,20.0,21.7,9708
4709,18.39,21.7,20.0,21.7,9709
4710,18.39,21.6,20.0,21.7,9710
4711,18.39,21.6,20.0,21.6333333333333,9711
4712,18.39,21.56666666666669,20.0,21.6,9712
4713,18.39,21.5,19.9266666666667,21.6,9713
4714,18.39,21.5,19.9266666666667,21.6,9714
4715,18.32333333333329,21.5,20.0,21.6,9715
4716,18.39,21.39,20.0,21.55,9716
4717,18.39,21.39,19.9266666666667,21.5,9717
4718,18.39,21.39,19.89,21.5,9718
4719,18.39,21.39,19.89,21.5,9719
4720,18.32333333333329,21.29,19.89,21.5,9720
4721,18.29,21.29,19.89,21.5,9721
4722,18.3566666666667,21.23,19.8566666666667,21.5,9722
4723,18.29,21.2,19.79,21.39,9723
4724,18.29,21.2,19.8566666666667,21.39,9724
4725,18.29,21.1666666666667,19.79,21.3566666666667,9725
4726,18.29,21.1,19.79,21.29,9726
4727,18.29,21.1,19.79,21.32333333333329,9727
4728,18.29,21.1,19.79,21.39,9728
4729,18.29,21.1,19.79,21.39,9729
4730,18.32333333333329,21.033333333333296,19.79,21.39,9730
4731,18.39,21.0,19.79,21.5,9731
4732,18.29,21.0,19.79,21.56666666666669,9732
4733,18.29,21.0,19.76,21.6,9733
4734,18.29,21.0,19.7,21.6,9734
4735,18.29,21.0,19.7,21.6,9735
4736,18.29,20.9266666666667,19.7,21.6,9736
4737,18.29,20.963333333333296,19.7,21.6,9737
4738,18.29,20.963333333333296,19.7,21.6,9738
4739,18.29,21.0,19.7,21.533333333333296,9739
4740,18.29,21.0,19.7,21.5,9740
4741,18.29,21.0,19.7,21.4266666666667,9741
4742,18.29,21.0,19.7,21.39,9742
4743,18.29,21.0,19.7,21.39,9743
4744,18.29,21.0,19.7,21.29,9744
4745,18.29,21.0,19.7,21.29,9745
4746,18.29,21.0,19.7,21.29,9746
4747,18.29,21.0,19.7,21.29,9747
4748,18.29,21.0,19.7,21.29,9748
4749,18.29,20.9266666666667,19.7,21.29,9749
4750,18.29,20.89,19.6666666666667,21.29,9750
4751,18.29,20.89,19.6666666666667,21.29,9751
4752,18.29,20.89,9.8,21.29,9752
4753,18.29,20.89,9.8,21.29,9753
4754,18.29,20.89,9.8,21.23,9754
4755,18.29,20.89,9.8,21.2675,9755
4756,18.29,20.89,9.8,21.2,9756
4757,18.29,20.89,9.8,21.2,9757
4758,18.29,20.89,9.8,21.2,9758
4759,18.29,20.89,9.8,21.2,9759
4760,18.39,20.89,9.8,21.3266666666667,9760
4761,18.29,20.89,9.8,21.6966666666667,9761
4762,18.3566666666667,20.89,19.533333333333296,22.03,9762
4763,18.32333333333329,20.89,19.6,22.36,9763
4764,18.39,20.89,19.6,22.6333333333333,9764
4765,18.39,20.9266666666667,19.6,22.82333333333329,9765
4766,18.39,21.0,19.6,22.89,9766
4767,18.39,21.06666666666669,19.6,22.76,9767
4768,18.39,21.2,19.6,22.7,9768
4769,18.39,21.2,19.6,22.7633333333333,9769
4770,18.39,21.2,19.6,22.963333333333296,9770
4771,18.39,21.23,19.6,23.16333333333329,9771
4772,18.39,21.29,19.6,23.3566666666667,9772
4773,18.4266666666667,21.32333333333329,19.6,23.5,9773
4774,18.4266666666667,21.39,19.6,23.6,9774
4775,18.39,21.39,19.6,23.7,9775
4776,18.39,21.39,19.6,23.7,9776
4777,18.39,21.5,19.6,23.56666666666669,9777
4778,18.463333333333296,21.4266666666667,19.6666666666667,23.3566666666667,9778
4779,18.445,21.39,19.73,23.23,9779
4780,18.463333333333296,21.39,19.996666666666705,23.1,9780
4781,18.463333333333296,21.39,20.5566666666667,23.033333333333296,9781
4782,18.5,21.39,21.0966666666667,22.89,9782
4783,18.5,21.39,21.39,22.82333333333329,9783
4784,18.4266666666667,21.39,21.32333333333329,22.76,9784
4785,18.5,21.32333333333329,21.26,22.6333333333333,9785
4786,18.5,21.29,21.175,22.56666666666669,9786
4787,18.5,21.29,21.033333333333296,22.5,9787
4788,18.5,21.29,21.0,22.463333333333296,9788
4789,18.5,21.29,20.9266666666667,22.39,9789
4790,18.5,21.2,20.963333333333296,22.3566666666667,9790
4791,18.5,21.2,20.89,22.3566666666667,9791
4792,18.5,21.2,20.89,22.26,9792
4793,18.5,21.2,20.963333333333296,22.175,9793
4794,18.5,21.2,21.16333333333329,22.1,9794
4795,18.5,21.26,21.3566666666667,22.1,9795
4796,18.5,21.32333333333329,21.6333333333333,22.1,9796
4797,18.5,21.39,21.8266666666667,22.1,9797
4798,18.5,21.4266666666667,22.0,22.1,9798
4799,18.5,21.5,22.0,22.1,9799
4800,18.5,21.5,21.963333333333296,18.122000000000003,9800
4801,18.5,21.533333333333296,21.963333333333296,18.122000000000003,9801
4802,18.5,21.6666666666667,22.0,18.122000000000003,9802
4803,18.5,21.73,22.06666666666669,18.122000000000003,9803
4804,18.5,21.79,22.0,18.176666666666694,9804
4805,18.56666666666669,21.89,21.8925,18.204,9805
4806,18.5,21.89,21.79,18.204,9806
4807,18.6,22.0,21.7,18.204,9807
4808,18.533333333333296,22.0,21.6333333333333,18.204,9808
4809,18.6,22.033333333333296,21.56666666666669,18.204,9809
4810,18.533333333333296,22.1,21.5,22.2,9810
4811,18.6,22.1,21.3566666666667,22.2,9811
4812,18.6,22.1666666666667,21.29,22.2,9812
4813,18.6,22.2,21.29,22.2,9813
4814,18.6,22.2,21.29,22.2,9814
4815,18.6,22.29,21.2,22.2,9815
4816,18.6,22.29,21.2,22.2,9816
4817,18.6,22.29,21.1,22.2,9817
4818,18.6,22.29,21.1,22.1666666666667,9818
4819,18.6,22.29,21.06666666666669,22.1666666666667,9819
4820,18.6,22.29,21.06666666666669,22.1666666666667,9820
4821,18.6,22.29,21.0,22.1,9821
4822,18.6,22.29,21.0,22.1,9822
4823,18.6,22.29,20.963333333333296,22.1,9823
4824,18.6,22.29,20.945,22.1,9824
4825,18.6,22.23,20.963333333333296,22.1,9825
4826,18.6,22.2,20.89,22.0,9826
4827,18.6,22.2,20.89,22.0,9827
4828,18.56666666666669,22.2,20.89,22.0,9828
4829,18.56666666666669,22.1333333333333,20.82333333333329,21.9266666666667,9829
4830,18.6,22.1,20.79,21.89,9830
4831,18.533333333333296,22.1,20.79,21.89,9831
4832,18.5,22.0,20.76,21.89,9832
4833,18.5,22.0,20.7,21.89,9833
4834,18.5,22.0,20.7,21.82333333333329,9834
4835,18.5,22.0,20.7,21.82333333333329,9835
4836,18.5,21.963333333333296,20.7,21.82333333333329,9836
4837,18.5,21.89,20.6333333333333,21.82333333333329,9837
4838,18.5,21.89,20.6,21.89,9838
4839,18.5,21.865,20.6,21.89,9839
4840,18.5,21.79,20.6,21.963333333333296,9840
4841,18.5,21.79,20.533333333333296,22.0,9841
4842,18.5,21.73,20.5,22.0,9842
4843,18.5,21.7,20.5,22.0,9843
4844,18.5,21.7,20.5,22.0,9844
4845,18.5,21.6666666666667,20.463333333333296,22.033333333333296,9845
4846,18.5,21.6,20.39,22.1,9846
4847,18.5,21.6,20.463333333333296,22.1,9847
4848,18.5,21.6,20.463333333333296,22.1,9848
4849,18.5,21.5,20.39,22.1,9849
4850,18.5,21.5,20.39,22.1,9850
4851,18.5,21.5,20.39,22.1,9851
4852,18.5,21.4266666666667,20.39,22.1,9852
4853,18.5,21.39,20.3566666666667,22.1,9853
4854,18.4266666666667,21.39,20.29,22.1,9854
4855,18.5,21.39,20.29,22.1,9855
4856,18.5,21.32333333333329,20.29,22.1,9856
4857,18.4266666666667,21.3566666666667,20.29,22.1,9857
4858,18.463333333333296,21.29,20.29,22.1,9858
4859,18.463333333333296,21.29,20.23,22.1,9859
4860,18.5,21.2,20.29,22.1,9860
4861,18.4266666666667,21.2,20.2,22.1,9861
4862,18.4266666666667,21.2,20.2,22.1,9862
4863,18.4266666666667,21.2,20.2,22.1,9863
4864,18.39,21.1666666666667,20.2,22.2,9864
4865,12.001166666666643,21.1,20.2,22.2,9865
4866,11.9535,21.1,20.2,22.2,9866
4867,11.9535,21.1,20.2,22.2,9867
4868,11.9535,21.06666666666669,20.1,22.1,9868
4869,12.001166666666643,21.0,20.1,22.1,9869
4870,11.9535,21.0,20.1,22.1,9870
4871,11.9535,20.9266666666667,20.1,22.2,9871
4872,11.9535,20.89,20.1,22.2,9872
4873,11.9535,20.89,20.1,22.2,9873
4874,11.9535,20.89,20.1,22.2,9874
4875,18.39,20.89,20.033333333333296,22.1666666666667,9875
4876,18.39,20.79,20.06666666666669,22.1,9876
4877,18.39,20.79,20.0,22.06666666666669,9877
4878,18.39,20.79,20.0,22.0,9878
4879,18.39,20.79,20.0,22.0,9879
4880,18.39,20.79,20.0,22.0,9880
4881,18.39,20.79,20.0,22.0,9881
4882,18.39,20.73,20.0,22.06666666666669,9882
4883,19.93,20.7,19.89,22.0,9883
4884,20.456666666666692,20.76,19.963333333333296,22.0,9884
4885,19.7933333333333,20.79,19.963333333333296,21.963333333333296,9885
4886,19.46,20.79,19.89,21.82333333333329,9886
4887,19.1666666666667,20.79,19.89,21.79,9887
4888,19.1,20.79,19.89,21.73,9888
4889,19.1,20.79,19.89,21.7,9889
4890,19.033333333333296,20.79,19.89,21.7,9890
4891,19.0,20.79,19.8566666666667,21.6333333333333,9891
4892,18.9266666666667,20.79,19.79,21.6,9892
4893,18.89,20.79,19.79,21.6666666666667,9893
4894,18.79,20.79,19.79,21.6,9894
4895,18.79,20.79,19.79,21.6,9895
4896,18.79,20.79,19.79,21.6,9896
4897,18.79,20.89,19.79,21.6,9897
4898,18.79,20.89,19.79,21.6,9898
4899,18.79,20.963333333333296,19.79,21.6,9899
4900,18.76,21.0,19.79,21.6,9900
4901,18.715,21.0,19.79,21.6666666666667,9901
4902,18.73,21.0,19.79,21.6,9902
4903,18.7,21.0,19.79,21.6,9903
4904,18.7,21.033333333333296,19.7,21.86,9904
4905,18.7,21.033333333333296,19.7,22.1933333333333,9905
4906,18.7,21.1,19.7,22.6966666666667,9906
4907,18.7,21.1,19.7,23.03,9907
4908,18.7,21.2,19.7,23.32333333333329,9908
4909,18.7,21.26,19.7,23.4975,9909
4910,18.7,21.32333333333329,19.7,23.6666666666667,9910
4911,18.7,21.463333333333296,19.7,23.6666666666667,9911
4912,18.7225,21.533333333333296,19.7,23.533333333333296,9912
4913,18.79,21.6,19.7,23.3566666666667,9913
4914,18.79,21.7,19.7,23.23,9914
4915,18.79,21.76,19.7,23.2,9915
4916,18.79,21.84,19.7,23.1333333333333,9916
4917,18.79,21.89,19.7,23.06666666666669,9917
4918,18.79,21.963333333333296,19.7,23.0,9918
4919,18.79,22.0,19.7,22.963333333333296,9919
4920,18.79,22.06666666666669,19.7,22.89,9920
4921,18.79,22.1,19.7,22.79,9921
4922,18.79,22.1,19.7,22.79,9922
4923,18.79,22.23,19.7,22.7,9923
4924,18.79,22.29,19.76,22.7,9924
4925,18.8566666666667,22.29,19.9266666666667,22.6,9925
4926,18.89,22.3566666666667,20.06666666666669,22.6,9926
4927,18.89,22.5,20.23,22.6,9927
4928,18.89,22.56666666666669,20.3566666666667,22.6,9928
4929,18.89,22.6,20.4266666666667,22.6,9929
4930,18.89,22.6,20.5,22.6,9930
4931,18.9175,22.6,20.5,22.6,9931
4932,18.9266666666667,22.6666666666667,20.56666666666669,22.6,9932
4933,19.0,22.7,20.6,22.6,9933
4934,19.0,22.7,20.533333333333296,22.6,9934
4935,19.0,22.73,20.5,22.6,9935
4936,19.0,22.79,20.4175,22.6,9936
4937,19.0,22.79,20.39,22.6,9937
4938,19.0,22.7,20.3566666666667,22.6,9938
4939,19.033333333333296,22.7,20.29,22.6,9939
4940,19.1,22.7,20.29,22.6,9940
4941,19.0966666666667,22.7,20.29,22.6,9941
4942,19.43,22.6,20.2,22.6,9942
4943,19.6333333333333,22.6,20.1333333333333,22.6,9943
4944,19.76,22.6,20.1666666666667,22.6,9944
4945,19.89,15.82,20.1,22.6,9945
4946,19.963333333333296,15.889999999999999,20.1,22.6,9946
4947,20.1,15.889999999999999,20.1,22.6,9947
4948,20.1666666666667,15.911,20.1,22.6,9948
4949,20.23,15.952999999999998,20.1666666666667,22.6666666666667,9949
4950,20.29,16.023,20.2,22.6666666666667,9950
4951,20.445,16.121,20.26,22.73,9951
4952,20.5,16.24,20.29,22.73,9952
4953,20.5,16.19333333333331,20.29,22.6666666666667,9953
4954,20.533333333333296,16.17,20.39,22.6,9954
4955,20.6,23.1,20.39,22.6,9955
4956,20.6333333333333,23.1,20.39,22.533333333333296,9956
4957,20.7,23.1,20.39,22.56666666666669,9957
4958,20.79,23.1,20.32333333333329,22.5,9958
4959,20.79,23.06666666666669,20.29,22.56666666666669,9959
4960,20.73,23.0,20.29,22.5,9960
4961,20.73,23.0,20.29,22.5,9961
4962,20.7,23.0,20.29,22.5,9962
4963,20.76,22.963333333333296,20.2,22.5,9963
4964,20.7,22.89,20.2,22.4266666666667,9964
4965,20.7,22.89,20.2,22.39,9965
4966,20.7,22.82333333333329,20.1333333333333,22.39,9966
4967,20.7,22.79,20.1,22.39,9967
4968,20.7,22.79,20.1,22.39,9968
4969,20.6333333333333,22.7,20.1,22.32333333333329,9969
4970,20.445,22.7,20.1,22.29,9970
4971,20.29,22.6666666666667,20.1,22.29,9971
4972,20.23,22.6,20.1,22.29,9972
4973,20.1666666666667,22.6,20.1,22.29,9973
4974,20.1,22.533333333333296,20.025,22.2,9974
4975,20.06666666666669,22.5,20.0,22.2,9975
4976,20.0,22.4175,20.0,22.2,9976
4977,19.9266666666667,22.39,20.0,22.2,9977
4978,19.89,22.39,20.0,22.1,9978
4979,19.89,22.32333333333329,20.0,22.1,9979
4980,19.8566666666667,22.29,20.0,22.1,9980
4981,19.79,22.29,19.9266666666667,22.1,9981
4982,19.79,22.26,19.89,22.1,9982
4983,19.73,22.2,19.963333333333296,22.1,9983
4984,19.7,22.2,19.89,22.1,9984
4985,19.7,22.2,19.89,22.1,9985
4986,19.7,22.1,19.89,22.1,9986
4987,19.6333333333333,22.1,19.89,22.1,9987
4988,19.6,22.06666666666669,19.89,22.1,9988
4989,19.6,22.0,19.89,22.1,9989
4990,19.6,22.0,19.89,22.1,9990
4991,19.5,22.0,19.89,22.1,9991
4992,19.5,21.963333333333296,19.79,22.1,9992
4993,19.5,21.89,19.79,22.1,9993
4994,19.5,21.89,19.79,22.1,9994
4995,19.5,21.815,19.79,22.1,9995
4996,19.5,21.79,19.79,22.1,9996
4997,19.39,21.79,19.79,22.1,9997
4998,19.39,21.79,19.79,22.1,9998
4999,19.39,21.7,19.79,22.1,9999
5000,19.39,21.7,19.79,22.1,10000
5001,19.39,21.6333333333333,19.7,22.1,10001
5002,19.39,21.6333333333333,19.76,22.1,10002
5003,19.3566666666667,21.6,19.7,22.1333333333333,10003
5004,19.3566666666667,21.6,19.7,22.1333333333333,10004
5005,19.29,21.56666666666669,19.7,22.2,10005
5006,19.29,21.5,19.7,22.2,10006
5007,19.29,21.5,19.7,22.2,10007
5008,19.29,21.5,19.7,22.2,10008
5009,19.29,21.5,19.7,22.2,10009
5010,19.2225,21.4266666666667,19.7,22.2,10010
5011,19.2,21.39,19.7,22.2,10011
5012,19.26,21.39,19.6666666666667,22.2,10012
5013,19.2,21.3566666666667,19.6,22.2,10013
5014,19.2,21.3566666666667,19.6,22.2,10014
5015,19.2,21.29,19.6,22.2,10015
5016,19.2,21.29,19.6,22.1666666666667,10016
5017,19.2,21.29,19.6,22.1,10017
5018,19.2,21.29,19.6,22.1,10018
5019,19.2,21.29,19.6,22.033333333333296,10019
5020,19.2,21.26,19.6,22.0,10020
5021,19.26,21.2,19.6,22.0,10021
5022,19.29,21.2,19.6,22.0,10022
5023,19.3566666666667,21.2,19.6666666666667,22.0,10023
5024,19.32333333333329,21.2,19.6,21.963333333333296,10024
5025,19.39,21.2,19.6,21.89,10025
5026,19.39,21.2,19.6,21.89,10026
5027,19.39,21.2,19.6,22.0,10027
5028,19.39,21.2,19.6,21.9266666666667,10028
5029,19.4175,21.2,19.6,22.0,10029
5030,19.5,21.2,19.6,22.0,10030
5031,19.5,21.2,19.6,21.9266666666667,10031
5032,19.5,21.2,19.6,21.9266666666667,10032
5033,19.5,21.2,19.6,22.0,10033
5034,19.5,21.2,19.6,22.0,10034
5035,19.5,21.2,19.6,22.0,10035
5036,19.5,21.2,19.6,22.0,10036
5037,19.5,21.2,19.6,22.0,10037
5038,19.5,21.26,19.6,22.0,10038
5039,19.5,21.2,19.6333333333333,22.0,10039
5040,19.5,21.26,19.7,22.0,10040
5041,19.5,21.29,19.7,22.0,10041
5042,19.5,21.29,19.7,22.0,10042
5043,19.5,21.29,20.0966666666667,21.963333333333296,10043
5044,19.4266666666667,21.29,20.43,21.89,10044
5045,19.39,21.29,20.5,21.89,10045
5046,19.39,21.29,20.5,21.8566666666667,10046
5047,19.39,21.29,20.463333333333296,21.79,10047
5048,19.34,21.29,20.39,21.79,10048
5049,19.32333333333329,21.29,20.463333333333296,21.79,10049
5050,19.29,21.29,20.39,21.79,10050
5051,19.3566666666667,21.29,20.39,21.79,10051
5052,19.29,21.29,20.39,21.79,10052
5053,19.29,21.29,20.39,21.79,10053
5054,19.29,21.29,20.29,21.79,10054
5055,19.29,21.29,20.29,21.79,10055
5056,19.29,21.23,20.29,21.79,10056
5057,19.29,21.29,20.29,21.79,10057
5058,19.29,21.23,20.2,21.79,10058
5059,19.29,21.23,20.2,21.79,10059
5060,19.29,21.26,20.2,21.79,10060
5061,19.29,21.2,20.2,21.79,10061
5062,19.29,21.23,20.2,21.79,10062
5063,19.23,21.23,20.1333333333333,21.79,10063
5064,19.29,21.2,20.1,21.7,10064
5065,19.29,21.2,20.1,21.7,10065
5066,19.2,21.2,20.1,21.7,10066
5067,19.245,21.2,20.1,21.6666666666667,10067
5068,19.26,21.2,20.1,21.6666666666667,10068
5069,19.29,21.2,20.06666666666669,21.7,10069
5070,19.29,21.2,20.06666666666669,21.7,10070
5071,19.26,21.2,20.0,21.7,10071
5072,19.2,21.2,20.0,21.7,10072
5073,19.2,21.2,20.0,21.7,10073
5074,19.2,21.2,20.0,21.7,10074
5075,19.2,21.1333333333333,20.0,21.7,10075
5076,19.2,21.1333333333333,20.0,21.7,10076
5077,19.2,21.1,20.0,21.7,10077
5078,19.2,21.1,19.9266666666667,21.7,10078
5079,19.2,21.1,19.89,21.7,10079
5080,19.2,21.1,19.89,21.7,10080
5081,19.2,21.1,19.89,21.7,10081
5082,19.2,21.1,19.89,21.7,10082
5083,19.2,21.06666666666669,19.89,21.7,10083
5084,19.2,21.06666666666669,19.89,21.6333333333333,10084
5085,19.2,21.1,19.9933333333333,21.6333333333333,10085
5086,19.2,21.1,20.4975,21.6,10086
5087,19.2,21.1333333333333,21.0633333333333,21.6,10087
5088,19.1,21.2,21.39,21.6,10088
5089,19.1666666666667,21.23,21.39,21.6666666666667,10089
5090,19.1,21.3566666666667,21.39,21.6333333333333,10090
5091,19.1666666666667,21.533333333333296,21.39,21.7,10091
5092,19.1333333333333,21.6666666666667,21.39,21.73,10092
5093,19.2,21.84,21.32333333333329,21.79,10093
5094,19.2,21.9266666666667,21.29,21.9266666666667,10094
5095,19.2,22.06666666666669,21.23,22.0,10095
5096,19.2,22.1,21.2,22.033333333333296,10096
5097,19.2,22.1666666666667,21.2,22.1,10097
5098,19.2,22.23,21.36,22.1,10098
5099,19.26,22.29,21.76,22.1,10099
5100,19.76,22.4266666666667,22.23,26.55999999999996,10100
5101,19.7,22.5,22.29,26.639999999999997,10101
5102,19.7,22.6,22.29,26.639999999999997,10102
5103,19.8266666666667,22.6,22.29,26.639999999999997,10103
5104,19.76,22.6333333333333,22.2,26.639999999999997,10104
5105,19.7,22.7,22.125,26.639999999999997,10105
5106,19.65,22.7,22.1,26.639999999999997,10106
5107,19.6666666666667,22.7,22.06666666666669,26.639999999999997,10107
5108,19.6,22.79,22.06666666666669,26.639999999999997,10108
5109,19.6,22.79,22.0,26.60000000000004,10109
5110,19.6,22.79,22.0,26.52,10110
5111,19.5,22.73,22.0,26.4,10111
5112,19.5,22.7,22.0,22.0,10112
5113,19.5,22.7,22.0,22.0,10113
5114,19.5,22.6333333333333,22.06666666666669,22.0,10114
5115,19.5,22.6,22.36,22.0,10115
5116,19.5,22.6,22.5,22.0,10116
5117,19.39,22.6,22.5,21.89,10117
5118,19.39,22.533333333333296,22.4266666666667,21.89,10118
5119,19.39,22.5,22.39,21.82333333333329,10119
5120,19.39,22.5,22.39,21.89,10120
5121,19.39,22.39,22.3566666666667,21.79,10121
5122,19.39,22.39,22.29,21.865,10122
5123,19.39,22.3566666666667,22.29,21.82333333333329,10123
5124,19.32333333333329,22.29,22.245,21.89,10124
5125,19.34,22.29,22.23,21.89,10125
5126,19.3566666666667,22.29,22.2,21.82333333333329,10126
5127,19.29,22.2,22.2,21.82333333333329,10127
5128,19.29,22.2,22.1,21.89,10128
5129,19.29,22.1666666666667,22.033333333333296,21.89,10129
5130,19.29,22.1,21.963333333333296,22.0,10130
5131,19.29,22.1,21.82333333333329,22.06666666666669,10131
5132,19.29,22.025,21.76,22.1,10132
5133,19.29,22.0,21.7,22.1,10133
5134,19.2,22.0,21.6,22.1333333333333,10134
5135,19.2,21.9266666666667,21.533333333333296,22.2,10135
5136,19.2,21.89,21.5,22.2,10136
5137,19.2,21.89,21.4266666666667,22.2,10137
5138,19.2,21.79,21.3566666666667,22.23,10138
5139,19.2,21.79,21.29,22.29,10139
5140,19.2,21.79,21.26,22.26,10140
5141,19.2,21.79,21.2,22.2,10141
5142,19.2,21.7,21.1666666666667,22.2,10142
5143,19.2,21.7,21.1,22.1333333333333,10143
5144,19.2,21.7,21.033333333333296,22.2,10144
5145,19.2,21.6333333333333,21.0,22.2,10145
5146,19.2,21.6,21.0,22.2,10146
5147,19.2,21.6,20.9266666666667,22.2,10147
5148,19.1333333333333,21.56666666666669,20.9266666666667,22.2,10148
5149,19.2,21.5,20.8566666666667,22.2,10149
5150,19.1333333333333,21.5,20.79,22.2,10150
5151,19.1,21.5,20.79,22.2,10151
5152,19.1,21.5,20.79,22.2,10152
5153,19.1,21.39,20.76,22.2,10153
5154,19.1,21.39,20.7,22.2,10154
5155,19.1,21.39,20.7,22.23,10155
5156,19.1,21.39,20.7,22.29,10156
5157,19.1,21.29,20.6,22.2,10157
5158,19.1,21.29,20.6,22.2,10158
5159,19.1,21.29,20.6,22.2,10159
5160,19.1,21.29,20.6,22.125,10160
5161,19.2,21.29,20.5,22.1,10161
5162,19.26,21.29,20.5,22.0,10162
5163,19.26,21.2,20.4266666666667,22.0,10163
5164,19.2,21.2,20.463333333333296,22.0,10164
5165,19.2,21.2,20.39,21.9266666666667,10165
5166,19.1,21.2,20.39,21.89,10166
5167,19.1,21.2,20.39,21.89,10167
5168,19.1,21.2,20.39,21.79,10168
5169,19.1,21.1,20.32333333333329,21.79,10169
5170,19.1,21.1,20.29,21.79,10170
5171,19.1,21.1,20.29,21.79,10171
5172,19.1,21.1,20.29,21.79,10172
5173,19.1,21.1,20.29,21.79,10173
5174,19.06666666666669,21.1,20.32333333333329,21.79,10174
5175,19.0,21.1,20.463333333333296,21.79,10175
5176,19.0,21.1,20.6,21.79,10176
5177,19.0,21.1,20.72666666666669,21.79,10177
5178,19.0,21.1,20.9266666666667,21.7,10178
5179,19.0,21.1666666666667,21.06666666666669,21.7675,10179
5180,19.0,21.2,21.23,21.79,10180
5181,19.0,21.2,21.3925,21.79,10181
5182,19.0,21.2,21.56666666666669,21.8566666666667,10182
5183,19.0,21.2,21.6,21.79,10183
5184,19.0,21.29,21.6666666666667,21.8566666666667,10184
5185,19.0,21.29,21.7,21.79,10185
5186,19.0,21.29,21.7,21.79,10186
5187,19.0,21.3566666666667,21.79,21.79,10187
5188,19.0,21.39,21.79,21.79,10188
5189,19.0,21.39,21.79,21.79,10189
5190,19.0,21.4266666666667,21.79,21.8566666666667,10190
5191,19.0,21.5,21.82333333333329,21.89,10191
5192,19.0,21.5,21.89,21.89,10192
5193,19.0,21.6,22.0,21.89,10193
5194,19.0,21.6666666666667,22.0,21.89,10194
5195,19.0,21.7,22.0,21.89,10195
5196,19.0,21.76,22.0,21.89,10196
5197,19.0,21.82333333333329,22.0,21.9266666666667,10197
5198,19.0,21.963333333333296,22.06666666666669,22.0,10198
5199,19.0,22.0,22.1,22.0,10199
5200,19.0,22.06666666666669,22.1,22.1,10200
5201,19.0,22.1333333333333,22.1,22.1,10201
5202,19.025,22.2,22.06666666666669,22.1,10202
5203,19.033333333333296,22.26,22.0,22.1,10203
5204,19.0,22.26,22.0,22.1,10204
5205,19.0,22.26,22.0,22.1,10205
5206,19.0,22.2,21.89,22.1333333333333,10206
5207,19.0,22.2,21.89,22.2,10207
5208,19.1,22.2,21.8566666666667,22.2,10208
5209,19.1,22.2,21.79,22.2,10209
5210,19.1,27.75,21.82333333333329,22.2,10210
5211,19.1,27.825000000000003,21.89,22.2,10211
5212,19.1,27.75,21.79,22.2,10212
5213,19.1,27.75,21.79,22.2,10213
5214,19.1,27.75,21.76,22.2,10214
5215,19.1,27.75,21.7,22.1333333333333,10215
5216,19.0,27.75,21.7,22.1,10216
5217,19.06666666666669,27.75,21.7,22.1,10217
5218,19.1,27.666666666666625,21.6,22.1,10218
5219,19.1,27.666666666666625,21.575,22.1,10219
5220,19.1,22.1,21.56666666666669,22.1666666666667,10220
5221,19.05,22.1,21.533333333333296,22.1,10221
5222,19.1,22.1,21.533333333333296,22.1,10222
5223,19.1,22.1,21.5,22.2,10223
5224,19.1,22.1,21.5,22.2,10224
5225,19.1,22.1,21.463333333333296,22.2,10225
5226,19.1,22.1,21.463333333333296,22.2,10226
5227,19.2,22.1,21.5,22.2,10227
5228,19.2,22.1,21.5,22.2,10228
5229,19.23,22.1,21.463333333333296,22.2,10229
5230,19.29,22.1,21.39,22.2,10230
5231,19.29,22.06666666666669,21.39,22.1,10231
5232,19.29,22.0,21.39,22.1,10232
5233,19.2,22.0,21.3566666666667,22.1,10233
5234,19.2,22.0,21.29,22.1,10234
5235,19.2,22.0,21.29,22.1,10235
5236,19.2,22.06666666666669,21.29,22.1666666666667,10236
5237,19.2,22.23,21.26,22.2,10237
5238,19.2,22.3566666666667,21.2,22.29,10238
5239,19.2,22.5,21.2,22.29,10239
5240,19.26,22.5,21.1666666666667,22.32333333333329,10240
